fighter_profile,name,nickname,dob,height,weight,reach,stance,fight_link,event,event_link,event_date,fighter_name,opponent_name,opponent_profile,fighter_result,opponent_result,fight_type,championship,perf_of_night,fight_of_night,sub_of_night,ko_of_night,method,round,time,fight_type.1,fight_desc
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/6fe9729cee57c680,UFC 211: Miocic vs. Dos Santos,http://www.ufcstats.com/event-details/5df10509264586e5,"May 13, 2017",Dustin Poirier,Eddie Alvarez,http://www.ufcstats.com/fighter-details/33a331684283900f,NC,NC,Lightweight Bout,-,-,-,-,-,Could Not Continue,2,4:02,3 Rnd (5-5-5),Illegal Knees by Alvarez
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/8b8f9485214f9e48,UFC 208: Holm vs. De Randamie,http://www.ufcstats.com/event-details/865aa315ea62c511,"February 11, 2017",Dustin Poirier,Jim Miller,http://www.ufcstats.com/fighter-details/d1941565abf50b16,W,L,Lightweight Bout,-,-,1,-,-,Decision - Majority,3,5:00,3 Rnd (5-5-5),Eric Colon 28 - 28. Chris Lee 27 - 30. Derek Cleary 28 - 29.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/692241119228cc82,UFC Fight Night: Poirier vs. Johnson,http://www.ufcstats.com/event-details/d6455cb4bee503ce,"September 17, 2016",Dustin Poirier,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,L,W,Lightweight Bout,-,1,-,-,-,KO/TKO,1,1:35,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/e86a77b69d50a834,UFC 199: Rockhold vs. Bisping 2,http://www.ufcstats.com/event-details/ff4c3ab594c7fac3,"June 04, 2016",Dustin Poirier,Bobby Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,1,2:53,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/4fa02674b920ff0a,UFC 195: Lawler vs Condit,http://www.ufcstats.com/event-details/380e8b023290d091,"January 02, 2016",Dustin Poirier,Joe Duffy,http://www.ufcstats.com/fighter-details/654ae722109a0d31,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Patricia Morse-Jarman 26 - 30. Junichiro Kamijo 27 - 30. Glenn Trowbridge 27 - 30.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/f930743af6564795,UFC Fight Night: Boetsch vs Henderson,http://www.ufcstats.com/event-details/06dc1a58663579d2,"June 06, 2015",Dustin Poirier,Yancy Medeiros,http://www.ufcstats.com/fighter-details/813550bc53b15fb0,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,1,2:38,3 Rnd (5-5-5),Punches to Head In Clinch
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/12c600dc64edb403,UFC Fight Night: Mendes vs Lamas,http://www.ufcstats.com/event-details/16d09e800ad7ec79,"April 04, 2015",Dustin Poirier,Diego Ferreira,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,1,3:45,3 Rnd (5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/6bcea00473e43a59,UFC 178: Johnson vs Cariaso,http://www.ufcstats.com/event-details/3bb030257966b022,"September 27, 2014",Dustin Poirier,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,L,W,Featherweight Bout,-,1,-,-,-,KO/TKO,1,1:46,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/3e6b5cb3c37bef3b,UFC Fight Night: Bisping vs Kennedy,http://www.ufcstats.com/event-details/f9f07bb5a43535ed,"April 16, 2014",Dustin Poirier,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,W,L,Featherweight Bout,-,-,1,-,-,KO/TKO,2,0:42,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/5e4f358e0bcc2f15,UFC 168: Weidman vs Silva 2,http://www.ufcstats.com/event-details/83d0de122f2f9664,"December 28, 2013",Dustin Poirier,Diego Brandao,http://www.ufcstats.com/fighter-details/c2e3e67b5911bfb7,W,L,Featherweight Bout,-,-,-,-,-,KO/TKO,1,4:54,3 Rnd (5-5-5),Punches to Head From Guard
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/af51920a3e176995,UFC 164: Henderson vs Pettis 2,http://www.ufcstats.com/event-details/980b4e712489098e,"August 31, 2013",Dustin Poirier,Erik Koch,http://www.ufcstats.com/fighter-details/99bd87a300079ed9,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Otto Torriero 28 - 29. Sal D'amato 27 - 29. Chris Lee 27 - 29.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/493b7a8e3253b133,UFC on FUEL TV: Barao vs McDonald,http://www.ufcstats.com/event-details/4679a38cced7c64a,"February 16, 2013",Dustin Poirier,Cub Swanson,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,L,W,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Lee 28 - 29. Chris Watts 27 - 30. Andy Roberts 27 - 30.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/e88c59ad88e9dc27,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,http://www.ufcstats.com/event-details/c6da1c24fe473418,"December 15, 2012",Dustin Poirier,Jonathan Brookins,http://www.ufcstats.com/fighter-details/b0a6124751a56bc4,W,L,Featherweight Bout,-,-,-,-,-,Submission,1,4:15,3 Rnd (5-5-5),D'Arce Choke From Front Headlock
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/a8ec9c513d28c25c,UFC on FUEL TV: Korean Zombie vs Poirier,http://www.ufcstats.com/event-details/8caca5857ce0e30b,"May 15, 2012",Dustin Poirier,Chan Sung Jung,http://www.ufcstats.com/fighter-details/c451d67c09c55418,L,W,Featherweight Bout,-,-,1,1,-,Submission,4,1:07,5 Rnd (5-5-5-5-5),D'Arce Choke From Front Headlock Technical Submission
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/099a2db0470d456b,UFC 143: Diaz vs Condit,http://www.ufcstats.com/event-details/df2cf66d8c0123db,"February 04, 2012",Dustin Poirier,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,W,L,Featherweight Bout,-,-,-,1,-,Submission,1,3:23,3 Rnd (5-5-5),Triangle Armbar From Mount
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/db690563ae7fa070,UFC on FOX: Velasquez vs Dos Santos,http://www.ufcstats.com/event-details/1c061eb6e29eaa0a,"November 12, 2011",Dustin Poirier,Pablo Garza,http://www.ufcstats.com/fighter-details/8e5bfd4e82352340,W,L,Featherweight Bout,-,-,-,-,-,Submission,2,1:32,3 Rnd (5-5-5),D'Arce Choke From Half Guard
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b3a0fc0a945a31f7,UFC 131: Dos Santos vs Carwin,http://www.ufcstats.com/event-details/aac5ac38148f0528,"June 11, 2011",Dustin Poirier,Jason Young,http://www.ufcstats.com/fighter-details/f59e9e49ef85b469,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dave Hagen 27 - 30. Bill Mahood 27 - 30. Sal D'amato 28 - 29.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b13e3620949300c5,UFC 125: Resolution,http://www.ufcstats.com/event-details/d1152823307d7e7c,"January 01, 2011",Dustin Poirier,Josh Grispi,http://www.ufcstats.com/fighter-details/60ba33c3f555a7a3,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lester Griffin 27 - 30. Patricia Morse-Jarman 27 - 30. Tony Weeks 27 - 30.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/54a527a7a711a430,WEC 52: Faber vs. Mizugaki,http://www.ufcstats.com/event-details/484acc7b0f856ce9,"November 11, 2010",Dustin Poirier,Zachary Micklewright,http://www.ufcstats.com/fighter-details/a36a14985a57a1c6,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,1,0:53,3 Rnd (5-5-5),to
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/be17aaad7221e2d9,WEC 50: Cruz vs. Benavidez,http://www.ufcstats.com/event-details/9f1641c08cf8fbe2,"August 18, 2010",Dustin Poirier,Danny Castillo,http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf,L,W,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tony Weeks 27 - 30. Patricia Morse-Jarman 28 - 29. Doug Crosby 27 - 30.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/6049301b4deea035,UFC Fight Night: Holloway vs. Allen,http://www.ufcstats.com/event-details/15b1b21cd743d652,"April 15, 2023",Max Holloway,Arnold Allen,http://www.ufcstats.com/fighter-details/040a74bb0a465c54,,,Featherweight Bout,-,-,-,-,-,-,-,-,-,-
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/4047e98132306cd5,UFC 276: Adesanya vs. Cannonier,http://www.ufcstats.com/event-details/4a9e305633f3ef47,"July 02, 2022",Max Holloway,Alexander Volkanovski,http://www.ufcstats.com/fighter-details/e1248941344b3288,L,W,UFC Featherweight Title Bout,1,-,-,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Mike Bell 45 - 50. Sal D'amato 45 - 50. Ron McCarthy 45 - 50.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/147e984aa34e3028,UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"November 13, 2021",Max Holloway,Yair Rodriguez,http://www.ufcstats.com/fighter-details/cbf5e6f231b55443,W,L,Featherweight Bout,-,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Sal D'amato 46 - 49. Derek Cleary 47 - 48. Ron McCarthy 47 - 48.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/a4817b7e46028b4a,UFC Fight Night: Holloway vs. Kattar,http://www.ufcstats.com/event-details/307064d3e0f036c2,"January 16, 2021",Max Holloway,Calvin Kattar,http://www.ufcstats.com/fighter-details/751de04455cfaac0,W,L,Featherweight Bout,-,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Mike Bell 43 - 50. Ben Cartlidge 43 - 50. David Lethaby 42 - 50.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/94b1596c6ff9a25d,UFC 251: Usman vs. Masvidal,http://www.ufcstats.com/event-details/dbd198f780286aca,"July 11, 2020",Max Holloway,Alexander Volkanovski,http://www.ufcstats.com/fighter-details/e1248941344b3288,L,W,UFC Featherweight Title Bout,1,-,-,-,-,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Mark Collett 47 - 48. David Lethaby 48 - 47. Clemens Werner 47 - 48.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/efc40ec41114d8fa,UFC 245: Usman vs. Covington,http://www.ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",Max Holloway,Alexander Volkanovski,http://www.ufcstats.com/fighter-details/e1248941344b3288,L,W,UFC Featherweight Title Bout,1,-,-,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Mike Bell 47 - 48. Chris Lee 47 - 48. Junichiro Kamijo 45 - 50.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/c4704eab5e2f51b8,UFC 240: Holloway vs. Edgar,http://www.ufcstats.com/event-details/abcf7e55a0a9ed89,"July 27, 2019",Max Holloway,Frankie Edgar,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,W,L,UFC Featherweight Title Bout,1,-,-,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Chris Lee 45 - 50. Dave Hagen 46 - 49. Tony Weeks 47 - 48.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/87126427cfcaee52,UFC 236: Holloway vs. Poirier 2,http://www.ufcstats.com/event-details/b0550072e5f0afa7,"April 13, 2019",Max Holloway,Dustin Poirier,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,L,W,UFC Interim Lightweight Title Bout,1,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Sal D'amato 46 - 49. Mike Bell 46 - 49. Derek Cleary 46 - 49.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/4e55251b7a0df0c2,UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"December 08, 2018",Max Holloway,Brian Ortega,http://www.ufcstats.com/fighter-details/def8166ff24bd237,W,L,UFC Featherweight Title Bout,1,1,1,-,-,TKO - Doctor's Stoppage,4,5:00,5 Rnd (5-5-5-5-5),
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/21f7fc538ea646e8,UFC 218: Holloway vs. Aldo 2,http://www.ufcstats.com/event-details/9e30f69cc0869301,"December 02, 2017",Max Holloway,Jose Aldo,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6,W,L,UFC Featherweight Title Bout,1,-,-,-,-,KO/TKO,3,4:51,5 Rnd (5-5-5-5-5),Punches to Head On Ground
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/9ed0c3acc436eb56,UFC 212: Aldo vs. Holloway,http://www.ufcstats.com/event-details/1507214bbc7a79e2,"June 03, 2017",Max Holloway,Jose Aldo,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6,W,L,UFC Featherweight Title Bout,1,-,1,-,-,KO/TKO,3,4:13,5 Rnd (5-5-5-5-5),Punches to Head From Back Control
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/977a758d869f9e7a,UFC 206: Holloway vs. Pettis,http://www.ufcstats.com/event-details/6e3282d57d2467a0,"December 10, 2016",Max Holloway,Anthony Pettis,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,W,L,UFC Interim Featherweight Title Bout,1,1,-,-,-,KO/TKO,3,4:50,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/345b1bc51f0f5e86,UFC 199: Rockhold vs. Bisping 2,http://www.ufcstats.com/event-details/ff4c3ab594c7fac3,"June 04, 2016",Max Holloway,Ricardo Lamas,http://www.ufcstats.com/fighter-details/3974fa35c917af1d,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Bell 27 - 30. Derek Cleary 27 - 30. Wade Vierra 27 - 30.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/3b321550c8b4aae6,UFC 194: Aldo vs McGregor,http://www.ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",Max Holloway,Jeremy Stephens,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Lee 27 - 30. Glenn Trowbridge 27 - 30. Junichiro Kamijo 28 - 29.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/05e2832cd5ffb7a6,UFC Fight Night: Holloway vs Oliveira,http://www.ufcstats.com/event-details/2ce6541127b0e232,"August 23, 2015",Max Holloway,Charles Oliveira,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,W,L,Featherweight Bout,-,-,-,-,-,KO/TKO,1,1:39,5 Rnd (5-5-5-5-5),to At Distance Shoulder Injury
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/f22d193f3ab42bc5,UFC on FOX: Machida vs Rockhold,http://www.ufcstats.com/event-details/bc7cf284c1c2f16e,"April 18, 2015",Max Holloway,Cub Swanson,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,W,L,Featherweight Bout,-,1,-,-,-,Submission,3,3:58,3 Rnd (5-5-5),Guillotine Choke After Drop to Ground
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/509bd83b00e4ab7c,UFC Fight Night: Henderson vs Thatch,http://www.ufcstats.com/event-details/f9c7fe2682af3802,"February 14, 2015",Max Holloway,Cole Miller,http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sal D'amato 28 - 29. Mark Van Tine 28 - 29. Glenn Trowbridge 27 - 30.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/ca16e203eb2bde60,UFC Fight Night: Nelson vs Story,http://www.ufcstats.com/event-details/8dc4f34c1f50d00d,"October 04, 2014",Max Holloway,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,W,L,Featherweight Bout,-,1,-,-,-,KO/TKO,1,3:11,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/56fbc2a376569c13,UFC Fight Night: Henderson vs Dos Anjos,http://www.ufcstats.com/event-details/063649e21bc9d6d5,"August 23, 2014",Max Holloway,Clay Collard,http://www.ufcstats.com/fighter-details/cc900c6a71ed23f3,W,L,Catch Weight Bout,-,-,-,-,-,KO/TKO,3,3:47,3 Rnd (5-5-5),Punches to Head From Back Control
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/5b0cc074c657ebd4,UFC 172: Jones vs Teixeira,http://www.ufcstats.com/event-details/4f2fcbefb668689d,"April 26, 2014",Max Holloway,Andre Fili,http://www.ufcstats.com/fighter-details/8fd808923cffff82,W,L,Featherweight Bout,-,-,-,-,-,Submission,3,3:39,3 Rnd (5-5-5),Guillotine Choke After Drop to Half Guard
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/4b69545737f1902a,UFC Fight Night: Saffiedine vs Lim,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,"January 04, 2014",Max Holloway,Will Chope,http://www.ufcstats.com/fighter-details/db5dc7cb80d7d418,W,L,Featherweight Bout,-,-,-,-,1,KO/TKO,2,2:27,3 Rnd (5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/5d839e4eda09d6e4,UFC Fight Night: Shogun vs Sonnen,http://www.ufcstats.com/event-details/cf1a88371c8cb690,"August 17, 2013",Max Holloway,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,L,W,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Rita 27 - 30. Tony Weeks 27 - 30. Ryan Shea 26 - 30.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/149a0b38fa02e647,UFC 160: Velasquez vs Silva 2,http://www.ufcstats.com/event-details/3c241737a6069b9f,"May 25, 2013",Max Holloway,Dennis Bermudez,http://www.ufcstats.com/fighter-details/6f242453c91a5af0,L,W,Featherweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Tony Weeks 29 - 28. Lester Griffin 28 - 29. Mark Smith 28 - 29.
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"Dec 04, 1991","5' 11""",145 lbs.,"69""",Orthodox,http://www.ufcstats.com/fight-details/a551d93167533459,UFC 155: Dos Santos vs Velasquez II,http://www.ufcstats.com/event-details/c6e6926a81adcd00,"December 29, 2012",Max Holloway,Leonard Garcia,http://www.ufcstats.com/fighter-details/917e53fa0adea0d3,W,L,Featherweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Cecil Peoples 28 - 29. Mark Smith 29 - 28. Marcos Rosales 28 - 29.
